User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
datuk_ismail,2021-10-26 13:29:18+00:00,0,Twitter for Android,dear director of himi am the chairman national university malaysia medical calumny cooperative would like to make an affiliation withplease direct me contact person thanks,en,dear director himi chairman national university malaysia medical calumny cooperative would like make affiliation withplease direct contact person thanks,0.0,0.733,0.267,0.7906,positive
NEWSBEEP2,2021-10-23 00:31:32+00:00,0,WordPress.com,national university of malaysia scholarship ,en,national university malaysia scholarship ,0.0,1.0,0.0,0.0,neutral
NEWSBEEP2,2021-10-22 22:08:17+00:00,0,WordPress.com,national university of malaysia scholarship fully funded,en,national university malaysia scholarship fully funded,0.0,1.0,0.0,0.0,neutral
lawreviewUM,2021-10-22 07:51:08+00:00,2,Twitter Web App,asia pacific — including the national university of singapore and chulalongkorn universitythe winning paper entitled between formal legal protection redress an overview its adequate efficiency in malaysian sharing courts shed light on malaysias ,en,asia pacific including national university singapore chulalongkorn universitythe winning paper entitled formal legal protection redress overview adequate efficiency malaysian sharing court shed light malaysia ,0.0,0.647,0.353,0.9042,positive
was3210,2021-10-21 11:18:45+00:00,18,Twitter Web App,enjoyed speaking to the center for artificial intelligence technology national university of malaysia earlier today about potential impact ai on social mediaphdchat novel,en,enjoyed speaking center artificial intelligence technology national university malaysia earlier today potential impact ai social mediaphdchat novel,0.0,0.697,0.303,0.8271,positive
iMleesh,2021-10-20 01:21:46+00:00,0,Twitter Web App,for employees in malaysia do you see any of these signsprofessor may when been who reaches corporate governance at the national university singapore us business school said a toxic work culture exists an organisation when indicator is present,en,employee malaysia see signsprofessor may reach corporate governance national university singapore u business school said toxic work culture exists organisation indicator present,0.0,0.968,0.032,0.0516,positive
PERUNDANG,2021-10-16 06:46:32+00:00,3,Twitter for iPhone,did project business workshopgreetings from perundang faculty of law the national university malaysia ulm wavinghandlightskintonegreat news for youwere extending registration period tilloctober saturday,en,project business workshopgreetings perundang faculty law national university malaysia ulm wavinghandlightskintonegreat news youwere extending registration period tilloctober saturday,0.0,1.0,0.0,0.0,neutral
14Hudafadzil,2021-10-12 11:34:03+00:00,1,Twitter for Android,had in study at national university of malaysiasmilingfacewithsmilingeyes,en,study national university malaysiasmilingfacewithsmilingeyes,0.0,1.0,0.0,0.0,neutral
PERUNDANG,2021-10-06 12:14:41+00:00,1,Twitter for iPhone,did project business workshop greetings from perundang faculty of law the national university malaysia ulm wavinghandlightskintone,en,project business workshop greeting perundang faculty law national university malaysia ulm wavinghandlightskintone,0.0,0.843,0.157,0.4215,positive
digasiauns,2021-09-30 01:02:03+00:00,1,Twitter for Android,course instructor hew was wentcardindexdevitalised religion in a time of anaemicalarmclockwednesday octoberroundpushpinnational university malaysia,en,course instructor hew wentcardindexdevitalised religion time anaemicalarmclockwednesday octoberroundpushpinnational university malaysia,0.0,1.0,0.0,0.0,neutral
temjinem,2021-09-20 09:09:14+00:00,1,Twitter for Android,graduate research assistant pad position at national university of malaysia tula tumour malaysia Malaysiaplease check it out and applyresearch proposition position fullyfunded hiring emmys researchassistant postgraduatestudies,en,graduate research assistant pad position national university malaysia tula tumour malaysia Malaysiaplease check applyresearch proposition position fullyfunded hiring emmy researchassistant postgraduatestudies,0.0,1.0,0.0,0.0,neutral
abdsalaama,2021-09-19 20:24:28+00:00,0,Twitter for Android,graduate research assistantgrapad position at national university of malaysiaukm tula tumour malaysiaMalaysiaplease applybackhandindexpointingdown,en,graduate research assistantgrapad position national university malaysiaukm tula tumour malaysiaMalaysiaplease applybackhandindexpointingdown,0.0,1.0,0.0,0.0,neutral
seameosen,2021-09-14 00:40:28+00:00,3,Twitter Web App,lets join our knowledge sharing title parent initiated independent living center in malaysia on with to with septemberwith also prof dr hannah torn from national university of ulm amp raudhah autisme malaysia,en,let join knowledge sharing title parent initiated independent living center malaysia septemberwith also prof dr hannah torn national university ulm amp raudhah autisme malaysia,0.056,0.806,0.139,0.4588,positive
livianindikha,2021-09-09 12:00:16+00:00,2,Twitter Web App,granulation of master it in national university malaysia IndonesiaMalaysiakissingfacewithclosedeyes,en,granulation master national university malaysia IndonesiaMalaysiakissingfacewithclosedeyes,0.0,1.0,0.0,0.0,neutral
AbdirahmanSnur,2021-09-07 14:55:38+00:00,6,Twitter for iPhone,i have successfully completed my masters degree in strategy and diplomacy from national university of malaysiathis experience was a journey which will be forever fetched memorythroughout this grown to better more knowledgeable individual,en,successfully completed master degree strategy diplomacy national university malaysiathis experience journey forever fetched memorythroughout grown better knowledgeable individual,0.0,0.826,0.174,0.7269,positive
pfeifer1982,2021-08-31 13:37:15+00:00,10,Twitter for Android,presenting clinical trials of mesenchymal stroma cells for good at the national university malaysia in october via zoomregmed is,en,presenting clinical trial mesenchymal stroma cell good national university malaysia october via zoomregmed,0.0,0.861,0.139,0.4404,positive
ElectronicsMDPI,2021-08-27 05:47:30+00:00,0,Twitter Web App,highcitedpaper highviewedpaperbackhandindexpointingrighta survey on liar scanning mechanismbackhandindexpointingleftby think ran and his team from the national university of malaysiasatelliteelectronics microwave tireless,en,highcitedpaper highviewedpaperbackhandindexpointingrighta survey liar scanning mechanismbackhandindexpointingleftby think ran team national university malaysiasatelliteelectronics microwave tireless,0.148,0.852,0.0,-0.5106,negative
Ngwino10,2021-08-24 11:08:40+00:00,0,Twitter for Android,scholarship opportunityfully funded national university of malaysia apply here downarrowdownarrowdownarrowdownarrow,en,scholarship opportunityfully funded national university malaysia apply downarrowdownarrowdownarrowdownarrow,0.0,1.0,0.0,0.0,neutral
MelbBSchool,2021-08-17 07:08:29+00:00,0,Twitter Web App,its great to seeinvesting in education and digital technology including through the appointment from our centre for business analysis as a visiting professor at national university of malaysiabarchart,en,great seeinvesting education digital technology including appointment centre business analysis visiting professor national university malaysiabarchart,0.0,0.864,0.136,0.6249,positive
socarxivpapers,2021-08-09 22:00:19+00:00,0,IFTTT,socarxiv exploring the needs and expectations of international students towards national university malaysia ulm,en,socarxiv exploring need expectation international student towards national university malaysia ulm,0.0,1.0,0.0,0.0,neutral
JamesR_Allison,2021-07-29 06:51:43+00:00,4,Twitter for Android,and i are live right now in a weimar posted by the national university of malaysia listen on link below,en,live right weimar posted national university malaysia listen link,0.0,1.0,0.0,0.0,neutral
DrRichHolliday,2021-07-28 17:59:38+00:00,17,Twitter Web App,if your up early tomorrow amam but join us to hear more about dentist in the covid eraand i will be talking at this symposium posted by national university of malaysialive couture stream,en,early tomorrow amam join u hear dentist covid eraand talking symposium posted national university malaysialive couture stream,0.0,0.917,0.083,0.4215,positive
HausofHilton,2021-07-28 05:09:51+00:00,6,Twitter for iPhone,this international forum was organized by the national university of malaysia prince songklathailand amp university gadjah made indonesiagreat opportunity smilingfacewithhearteyes,en,international forum organized national university malaysia prince songklathailand amp university gadjah made indonesiagreat opportunity smilingfacewithhearteyes,0.0,0.872,0.128,0.4215,positive
