User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
Jacalyn_Kow,2022-06-18 16:01:58+00:00,2,Instagram,just posted a photofarm fresh university put malaysia,en,posted photofarm fresh university put malaysia,0.0,0.723,0.277,0.3182,positive
LDI_SAUDI,2022-06-13 17:03:17+00:00,3,Twitter for iPhone,orangecircle university put malaysia teamorangecircle public healthorangecircle principal researcherorangecircle prof yes anita eusolorangecircleresearchassistants,en,orangecircle university put malaysia teamorangecircle public healthorangecircle principal researcherorangecircle prof yes anita eusolorangecircleresearchassistants,0.0,0.816,0.184,0.4019,positive
thefishsite,2022-06-13 08:01:07+00:00,2,TweetDeck,dipika roy rapt a postgraduate researcher at university put malaysia is developing technology to elevate the prospects of farmers – and females in aquaculture sector bangladesh beyondwomeninaquaculture fishfarming,en,dipika roy rapt postgraduate researcher university put malaysia developing technology elevate prospect farmer female aquaculture sector bangladesh beyondwomeninaquaculture fishfarming,0.0,0.919,0.081,0.296,positive
safekidsmyupm,2022-06-10 23:23:41+00:00,3,Twitter Web App,road safety expert prof dr kulanthayan kc man of university put malaysia said there weremillion registered vehicles nationwide as last year versus the human population which stood atmillionroadsafety childsafety,en,road safety expert prof dr kulanthayan kc man university put malaysia said weremillion registered vehicle nationwide last year versus human population stood atmillionroadsafety childsafety,0.0,0.909,0.091,0.4215,positive
APBioNetorg,2022-06-09 01:34:03+00:00,3,Buffer,school of health sciences university pains malaysia husband organiser from faculty sultan canal abiding anisya put up would like to invite you join sciences symposium more into,en,school health science university pain malaysia husband organiser faculty sultan canal abiding anisya put would like invite join science symposium,0.087,0.717,0.196,0.3612,positive
mpob_tweets,2022-06-08 08:49:07+00:00,3,Twitter for Android,the director general of mob big dark dr ahead parveez guam hair will be features in a weimar organised by department biological amp agricultural engineering faculty university put malaysia up,en,director general mob big dark dr ahead parveez guam hair feature weimar organised department biological amp agricultural engineering faculty university put malaysia,0.0,1.0,0.0,0.0,neutral
IRO_ITB,2022-06-02 05:50:37+00:00,0,smapiroitb,invitation to explorengsummer programme faculty of engineering university put malaysia,en,invitation explorengsummer programme faculty engineering university put malaysia,0.0,1.0,0.0,0.0,neutral
safekidsmyupm,2022-06-01 11:07:16+00:00,0,Twitter Web App,university put malaysia and safe kiss up in collaboration with halliburton foundation us worldwide distributedhelmets to the students of s t must took dato banking onmay roadsafety childsafety,en,university put malaysia safe kiss collaboration halliburton foundation u worldwide distributedhelmets student must took dato banking onmay roadsafety childsafety,0.0,0.808,0.192,0.6908,positive
safekidsmyupm,2022-06-01 10:43:20+00:00,0,Twitter Web App,university put malaysia safe kiss malaysia uphalliburton foundation us amp worldwide distributedhelmets to students of s t leading highlands north hummock respectively onmay roadsafety childsafety,en,university put malaysia safe kiss malaysia uphalliburton foundation u amp worldwide distributedhelmets student leading highland north hummock respectively onmay roadsafety childsafety,0.0,0.712,0.288,0.7964,positive
EducationMYSIA,2022-06-01 03:09:49+00:00,1,Twitter Web App,on with maytwo malaysian universities ie university put malaysia up and perils animal signed a memorandum of understanding you with the university surrey england,en,maytwo malaysian university ie university put malaysia peril animal signed memorandum understanding university surrey england,0.0,1.0,0.0,0.0,neutral
EducationMYSIA,2022-06-01 03:01:26+00:00,4,Twitter Web App,on with maytwo malaysian universities ie university put malaysia up and perils animal signed a memorandum of understanding you with the university surrey,en,maytwo malaysian university ie university put malaysia peril animal signed memorandum understanding university surrey,0.0,1.0,0.0,0.0,neutral
AditRahim,2022-05-31 23:45:19+00:00,1,Twitter for iPhone,there already value attributed to the university put malaysia brand no need revert old name since what is more important clearly communicate brand strategy and roadway for up that should encompass agriculture within its pillars,en,already value attributed university put malaysia brand need revert old name since important clearly communicate brand strategy roadway encompass agriculture within pillar,0.054,0.762,0.184,0.6453,positive
sbesaupm,2022-05-31 14:40:44+00:00,0,Twitter for Android,have a wonderful celebration and hoping that all your wishes come true great joy to you in family may this away day bring happiness throughout the yearschool of business economicsstudent associationuniversiti put malaysiasbesaupm,en,wonderful celebration hoping wish come true great joy family may away day bring happiness throughout yearschool business economicsstudent associationuniversiti put malaysiasbesaupm,0.0,0.527,0.473,0.9698,positive
raishussin,2022-05-31 14:21:01+00:00,156,Twitter for iPhone,renamed university put malaysia to pertanian malaysia make it a centre of excellence come for agriculture in ,en,renamed university put malaysia pertanian malaysia make centre excellence come agriculture ,0.0,0.785,0.215,0.6249,positive
UniOfSurrey,2022-05-27 16:55:50+00:00,4,Twitter Web App,the delegation included vicechancellors amp presidents of five malaysian universities and government officials two new memoranda understanding were signed during visit between university surrey university put malaysia perils,en,delegation included vicechancellors amp president five malaysian university government official two new memoranda understanding signed visit university surrey university put malaysia peril,0.0,1.0,0.0,0.0,neutral
usmhealthcampu1,2022-05-26 23:16:39+00:00,0,Twitter for Android,school of health sciences and organiser from faculty sciences university sultan canal abiding anisya amp pass put malaysia up would like to invite you join our symposiumschedule foraugust ,en,school health science organiser faculty science university sultan canal abiding anisya amp pas put malaysia would like invite join symposiumschedule foraugust ,0.0,0.799,0.201,0.6486,positive
majalahsains,2022-05-24 05:37:09+00:00,0,Twitter for Android,also prof dr hishamuddin zainuddin from university put malaysia is an experienced physician with research expertise in quantum information amp foundations of physics geometrical and theological methods complex network mathematical cosmologysmilingfacewithsunglassessmilingfacewithsunglasses,en,also prof dr hishamuddin zainuddin university put malaysia experienced physician research expertise quantum information amp foundation physic geometrical theological method complex network mathematical cosmologysmilingfacewithsunglassessmilingfacewithsunglasses,0.0,1.0,0.0,0.0,neutral
pam_architect,2022-05-21 11:33:56+00:00,0,Twitter for Android,the model of cava street mosque was successfully built byparticipants fromuniversities namely university malay put malaysia international islamic university pains slam malaysia and infrastructure tula tumour,en,model cava street mosque successfully built byparticipants fromuniversities namely university malay put malaysia international islamic university pain slam malaysia infrastructure tula tumour,0.171,0.728,0.101,-0.296,negative
Momentus2022,2022-05-20 08:25:31+00:00,0,Twitter for iPad,backhandindexpointingrightlightskintone dr muhamad shameful bin ibrahimdr abraham graduated from university put malaysia up with a pad in philosophy he is the senior lecturer for department of media amp communication studies faculty arts social sciences,en,backhandindexpointingrightlightskintone dr muhamad shameful bin ibrahimdr abraham graduated university put malaysia pad philosophy senior lecturer department medium amp communication study faculty art social science,0.091,0.909,0.0,-0.4939,negative
safekidsmyupm,2022-05-19 22:29:17+00:00,2,Twitter Web App,university put malaysia and safe kiss up in collaboration with halliburton foundation us worldwide distributedhelmets toschools on with mayfull story is as per the link belowroadsafety childsafety,en,university put malaysia safe kiss collaboration halliburton foundation u worldwide distributedhelmets toschools mayfull story per link belowroadsafety childsafety,0.0,0.814,0.186,0.6908,positive
Momentus2022,2022-05-18 11:54:29+00:00,0,Twitter for iPad,backhandindexpointingrightlightskintone dr mumtaz ain into livid alive was a pad graduate in mass communication from university put malaysia up she is charge for quality and risk faculty of arts amp social sciences upuntil now,en,backhandindexpointingrightlightskintone dr mumtaz livid alive pad graduate mass communication university put malaysia charge quality risk faculty art amp social science upuntil,0.147,0.785,0.068,-0.4588,negative
