User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
SunwayU,2022-02-10 07:31:06+00:00,1,Twitter Media Studio,the mosthappeningcampus is proud to recognise academic journey and achievements of all our sunwayians who will be granulating next week at sunuconvocationgraduates are you ready starstruckmanstudentlightskintonewomanstudentlightskintoneconvocation sunwayuniversity livelearnlead,en,mosthappeningcampus proud recognise academic journey achievement sunwayians granulating next week sunuconvocationgraduates ready starstruckmanstudentlightskintonewomanstudentlightskintoneconvocation sunwayuniversity livelearnlead,0.0,0.823,0.177,0.6808,positive
MariaMalissa,2022-01-21 08:42:04+00:00,1,Twitter for Android,lets do this flexedbiceps sunwayuniversity,en,let flexedbiceps sunwayuniversity,0.0,1.0,0.0,0.0,neutral
owlvin_ng,2022-01-19 03:22:46+00:00,0,Twitter for iPhone,tis the season to roarrrr lunarnewyear cny yearofthetiger sunwayuniversity,en,ti season roarrrr lunarnewyear cny yearofthetiger sunwayuniversity,0.0,1.0,0.0,0.0,neutral
owlvin_ng,2022-01-16 03:27:55+00:00,1,Twitter for iPhone,one more dayregister quickly to have this chance interact with noble laureate peter povertydate mondayjanuary time pm mytregister heresunwayuniversity nobellaureate astrazeneca na nobelprize iii,en,one dayregister quickly chance interact noble laureate peter povertydate mondayjanuary time pm mytregister heresunwayuniversity nobellaureate astrazeneca na nobelprize iii,0.0,0.807,0.193,0.6428,positive
TheIOFoundation,2021-12-01 09:01:02+00:00,6,RADAAR,inthe to foundation conducted a study on understanding of malaysians topics such as nature data and its protection it threadfull studytiof did iammydata endremedy rightsbydesign sunwayuniversity,en,inthe foundation conducted study understanding malaysian topic nature data protection threadfull studytiof iammydata endremedy rightsbydesign sunwayuniversity,0.0,1.0,0.0,0.0,neutral
TheIOFoundation,2021-11-30 01:01:45+00:00,0,RADAAR,of did iammydata endremedy rightsbydesign sunwayuniversity themalaysiansocialprojectthis post is part of an awareness campaign on the to foundation and its advocacy in collaboration within with support themalaysiansocialproject,en,iammydata endremedy rightsbydesign sunwayuniversity themalaysiansocialprojectthis post part awareness campaign foundation advocacy collaboration within support themalaysiansocialproject,0.0,0.906,0.094,0.4019,positive
TheIOFoundation,2021-11-29 09:01:16+00:00,5,RADAAR,inthe to foundation conducted a study on understanding of malaysians topics such as nature data and its protection it threadof did iammydata endremedy rightsbydesign sunwayuniversity themalaysiansocialproject,en,inthe foundation conducted study understanding malaysian topic nature data protection threadof iammydata endremedy rightsbydesign sunwayuniversity themalaysiansocialproject,0.0,1.0,0.0,0.0,neutral
temjinem,2021-11-11 07:51:19+00:00,0,Twitter for Android,application deadline th january scholarship and other details attached in the brochurefigure please send your c to prof said roman saidedmy or also dr adams human handed adarshpedmy fullyfundedscholarships pad sunwayuniversity,en,application deadline th january scholarship detail attached brochurefigure please send c prof said roman saidedmy also dr adam human handed adarshpedmy fullyfundedscholarships pad sunwayuniversity,0.0,0.927,0.073,0.3182,positive
MariaMalissa,2021-11-04 10:19:33+00:00,0,Twitter for Android,a huge jump for sunwayuniversitycongrats purpleheart,en,huge jump sunwayuniversitycongrats purpleheart,0.0,0.635,0.365,0.3182,positive
SunwayLagoonMY,2021-11-03 08:10:02+00:00,1,Twitter Web App,thank young sunday university chinese cultural society for our awesome collaboration smilingfacewithsmilingeyessunwaythemeparkssunwayuniversityhappydeepavaliplaywithconfidencestaywithconfidence,en,thank young sunday university chinese cultural society awesome collaboration smilingfacewithsmilingeyessunwaythemeparkssunwayuniversityhappydeepavaliplaywithconfidencestaywithconfidence,0.0,0.602,0.398,0.765,positive
SunwayLagoonMY,2021-11-03 08:09:38+00:00,0,Twitter Web App,the klan represents gateway to harmony and prosperitylets celebrate deepavali with us this year dont forget snap a self our specially drafted hashtag sunwaylagoonmy sunwayuniversity diyalamp,en,klan represents gateway harmony prosperitylets celebrate deepavali u year dont forget snap self specially drafted hashtag sunwaylagoonmy sunwayuniversity diyalamp,0.0,0.732,0.268,0.7944,positive
MariaMalissa,2021-10-14 12:37:11+00:00,0,Twitter for Android,welcome back boys and girls purpleheartmaintain distance get free coffee cupcakessunwayuniversity openingsafely,en,welcome back boy girl purpleheartmaintain distance get free coffee cupcakessunwayuniversity openingsafely,0.0,0.613,0.387,0.743,positive
GOLDFISH_MYS,2021-09-28 04:18:10+00:00,2,Twitter for iPhone,will be speaking with the students of sunday university this coming thursday ill sharing my journey insight into industry and also a how on making music profession careerdont miss out scan or code sign up now flexedbiceps sunwayuniversity,en,speaking student sunday university coming thursday ill sharing journey insight industry also making music profession careerdont miss scan code sign flexedbiceps sunwayuniversity,0.107,0.825,0.068,-0.1531,negative
MariaMalissa,2021-09-24 01:27:27+00:00,4,Twitter for Android,good morning purpleheartnothing beats having this view while studying sunwayuniversity,en,good morning purpleheartnothing beat view studying sunwayuniversity,0.0,0.756,0.244,0.4404,positive
MariaMalissa,2021-09-21 23:29:25+00:00,2,Twitter for Android,good morning from my beautiful camps purpleheart sunwayuniversity,en,good morning beautiful camp purpleheart sunwayuniversity,0.0,0.469,0.531,0.7783,positive
MyCEB,2021-09-14 11:17:32+00:00,3,Twitter Web App,dont miss the live weimar tomorrowpm – pm malaysia timeroad to recovery from couldpandemicsign up stand see you theremice mycotic meetinmalaysia begreatertogether sunwayuniversity businessevents,en,dont miss live weimar tomorrowpm pm malaysia timeroad recovery couldpandemicsign stand see theremice mycotic meetinmalaysia begreatertogether sunwayuniversity businessevents,0.0,0.938,0.062,0.1139,positive
EdukoPathways,2021-08-10 05:39:02+00:00,0,Twitter for Android,sunday university in malaysia is ranged within the topof universities world is rankingsfor registration call whatsapp onvisit our webster globeshowingAsiaAustraliasunwayuniversity studyinmalaysia studyabroad,en,sunday university malaysia ranged within topof university world rankingsfor registration call whatsapp onvisit webster globeshowingAsiaAustraliasunwayuniversity studyinmalaysia studyabroad,0.0,1.0,0.0,0.0,neutral
MariaMalissa,2021-08-09 12:42:06+00:00,1,Twitter for Android,i miss my office pensiveface sunwayuniversity,en,miss office pensiveface sunwayuniversity,0.286,0.714,0.0,-0.1531,negative
EdukoPathways,2021-08-03 17:37:41+00:00,0,Twitter for Android,start your postgraduate in malaysia at sunday universityfor registration call whatsapp onvisit our webster globeshowingAsiaAustraliasunwayuniversity studyinmalaysia studyabroad studentvisaconsultant overseaseducation,en,start postgraduate malaysia sunday universityfor registration call whatsapp onvisit webster globeshowingAsiaAustraliasunwayuniversity studyinmalaysia studyabroad studentvisaconsultant overseaseducation,0.0,1.0,0.0,0.0,neutral
SunwayU,2021-07-09 02:54:39+00:00,0,Twitter Web App,throwback comfort food becomes a saviour after hectic and long day here some of our sunwayians food what is your favourite food sandwichthinkingfacebentoboxmosthappeningcampus sunwayuniversity sunwayfoodie,en,throwback comfort food becomes saviour hectic long day sunwayians food favourite food sandwichthinkingfacebentoboxmosthappeningcampus sunwayuniversity sunwayfoodie,0.0,0.902,0.098,0.3612,positive
jensen_chuah,2021-06-28 09:58:09+00:00,1,Twitter Web App,sunwayuniversity students do you guns know anyone in the film production course would love to get all and learn a bit more about degree before diving head first thank you,en,sunwayuniversity student gun know anyone film production course would love get learn bit degree diving head first thank,0.0,0.765,0.235,0.7906,positive
shasikalaaaa,2021-06-13 05:07:50+00:00,1,Twitter for iPhone,buy a ticket for free and join the ff live on with juneyou will have chance to win lucky draw also please vote my team triple that day grand final foldedhandsmediumdarkskintonefoldedhandsmediumdarkskintonelinksunwayuniversity,en,buy ticket free join ff live juneyou chance win lucky draw also please vote team triple day grand final foldedhandsmediumdarkskintonefoldedhandsmediumdarkskintonelinksunwayuniversity,0.0,0.498,0.502,0.9648,positive
binapavo,2021-05-24 07:47:44+00:00,1,Twitter for Android,watch the videonextgen seriesposted by binapavo with organiser sunday universitysunwayuniversity familygovernance familyconstitution familylegacy​ nextgen familybusinesscircle ​binapavo​​ communication​ adhesion​ continuity​ space,en,watch videonextgen seriesposted binapavo organiser sunday universitysunwayuniversity familygovernance familyconstitution familylegacy nextgen familybusinesscircle binapavo communication adhesion continuity space,0.0,1.0,0.0,0.0,neutral
studymsia,2021-05-23 12:00:25+00:00,0,Hootsuite Inc.,sunday universityjeffrey cheap foundation scholarship deadlinemay apply nowscholarship biasiswa jeffreycheah sunwayuniversity,en,sunday universityjeffrey cheap foundation scholarship deadlinemay apply nowscholarship biasiswa jeffreycheah sunwayuniversity,0.0,1.0,0.0,0.0,neutral
FBC_MY,2021-05-19 11:32:14+00:00,0,Twitter for Android,a talk on family strategic plansunwayuniversity familygovernance familyconstitution familylegacy​ nextgen familybusinesscircle ​binapavo​​ communication​ adhesion​ continuity,en,talk family strategic plansunwayuniversity familygovernance familyconstitution familylegacy nextgen familybusinesscircle binapavo communication adhesion continuity,0.0,1.0,0.0,0.0,neutral
binapavo,2021-05-19 11:31:23+00:00,1,Twitter for Android,room linkmeeting idpasscode or scan the or code attached in ulcersunwayuniversity familygovernance familyconstitution familylegacy​ nextgen familybusinesscircle ​binapavo​​ communication​ adhesion​ continuity,en,room linkmeeting idpasscode scan code attached ulcersunwayuniversity familygovernance familyconstitution familylegacy nextgen familybusinesscircle binapavo communication adhesion continuity,0.0,1.0,0.0,0.0,neutral
studymsia,2021-04-10 04:30:03+00:00,0,Hootsuite Inc.,sunday universityjeffrey cheap foundation community scholarship deadlinemay apply nowscholarship biasiswa sunwayuniversity,en,sunday universityjeffrey cheap foundation community scholarship deadlinemay apply nowscholarship biasiswa sunwayuniversity,0.0,1.0,0.0,0.0,neutral
yuangqi_k,2021-03-19 14:15:31+00:00,0,Twitter Web App,participate in our psychology research with confidencebe a part of latest study on romantic relationships viasunwayuniversity rsunwayrelationshiplab,en,participate psychology research confidencebe part latest study romantic relationship viasunwayuniversity rsunwayrelationshiplab,0.0,0.847,0.153,0.4019,positive
sansom_matthew,2021-03-17 03:57:27+00:00,0,Twitter Web App,in realising more and that graduate attributes are at the root of everything we do in higher education any thoughts on their significance comments suggestions for revisions etc ones were developed sundaysunwayuniversity,en,realising graduate attribute root everything higher education thought significance comment suggestion revision etc one developed sundaysunwayuniversity,0.0,0.937,0.063,0.2732,positive
sansom_matthew,2021-02-26 01:57:21+00:00,0,Twitter Web App,dualmode teaching infotips sheet for sharingsunwayuniversity highereducation dualmodeteaching reflex,en,dualmode teaching infotips sheet sharingsunwayuniversity highereducation dualmodeteaching reflex,0.0,1.0,0.0,0.0,neutral
sansom_matthew,2021-02-22 06:48:19+00:00,0,Twitter Web App,thinking about teaching as practice for an article ken pain nails it hammer thumbsup teachingexcellence goodteachingcanbelearnt sunwayuniversity,en,thinking teaching practice article ken pain nail hammer thumbsup teachingexcellence goodteachingcanbelearnt sunwayuniversity,0.171,0.829,0.0,-0.5106,negative
bilvash,2021-02-18 02:10:05+00:00,3,Twitter Web App,the department of psychology in sunday university is currently looking for a motivate and inquisitive individual to be their ra inter come join us nowsunwayuniversity psychologyinternship internship malaysia research researchassistant inter,en,department psychology sunday university currently looking motivate inquisitive individual ra inter come join u nowsunwayuniversity psychologyinternship internship malaysia research researchassistant inter,0.0,0.806,0.194,0.6705,positive
yuangqi_k,2021-02-07 16:12:05+00:00,1,Twitter Web App,the department of psychology at sunday university malaysia is currently recruiting participants for their research on crosscultural social representation romantic relationshippsychology relationship sunwayuniversity relationshiplab,en,department psychology sunday university malaysia currently recruiting participant research crosscultural social representation romantic relationshippsychology relationship sunwayuniversity relationshiplab,0.0,0.895,0.105,0.4019,positive
SunwayU,2021-01-30 12:39:56+00:00,3,Twitter Web App,partypopperits our year anniversarysunwayuniversity turnstoday and we would like to express heartfelt gratitude everyone who have contributed this remarkable limestonelets commemorate momentous year with more memories achievements,en,partypopperits year anniversarysunwayuniversity turnstoday would like express heartfelt gratitude everyone contributed remarkable limestonelets commemorate momentous year memory achievement,0.0,0.629,0.371,0.9267,positive
sansom_matthew,2021-01-25 04:44:50+00:00,0,Twitter Web App,happy internationaldayofeducation for yesterdaylets remember the significant challenges in realising sign and additional brought by anaemic educationalforall lifelonglearning universaldesign sunwayuniversity,en,happy internationaldayofeducation yesterdaylets remember significant challenge realising sign additional brought anaemic educationalforall lifelonglearning universaldesign sunwayuniversity,0.0,0.714,0.286,0.7003,positive
Annikadass,2022-05-30 17:10:49+00:00,0,Twitter for Android,ll so anyone in sunday if all see a really faded blue and pink beaded bracelets anywhere around camps please let me know thankssunwayuni,en,anyone sunday see really faded blue pink beaded bracelet anywhere around camp please let know thankssunwayuni,0.0,0.905,0.095,0.3182,positive
MariaMalissa,2022-05-09 13:32:00+00:00,1,Twitter for Android,study groove is a vice sunwayuniversitystudyinspo,en,study groove vice sunwayuniversitystudyinspo,0.0,1.0,0.0,0.0,neutral
sunuscmy,2022-03-07 06:56:57+00:00,1,Twitter for iPhone,what are your thoughts thinkingfacesilentconfessions mentalhealth sunwayuni,en,thought thinkingfacesilentconfessions mentalhealth sunwayuni,0.0,1.0,0.0,0.0,neutral
sohmeiling,2021-06-09 05:44:03+00:00,2,Twitter for iPhone,funded pad opportunity who from sunday university is looking for master candidate the pg student will also work as a graduate research assistant fully by figs grant phdforum sunwayuni,en,funded pad opportunity sunday university looking master candidate pg student also work graduate research assistant fully fig grant phdforum sunwayuni,0.0,0.824,0.176,0.6771,positive
divinnesh2506,2021-03-15 09:11:08+00:00,1,Twitter for iPhone,all this for an you subject bow yaareda ni sunwayuni,en,subject bow yaareda ni sunwayuni,0.0,1.0,0.0,0.0,neutral
CambMedSem,2021-01-16 08:22:07+00:00,2,Twitter for Android,our oncology weimar is now liveuniversityofcambridge sunwaymedical sunwaymedicalcentre rcplondon sunwayuni,en,oncology weimar liveuniversityofcambridge sunwaymedical sunwaymedicalcentre rcplondon sunwayuni,0.0,1.0,0.0,0.0,neutral
haikerja,2022-09-25 06:15:00+00:00,0,Twitter Web App,country reporting in the university october please refer to post ad read eligibility requirements before applying through link under university,in,country reporting university october please refer post ad read eligibility requirement applying link university,0.0,0.892,0.108,0.3182,positive
haikerja,2022-09-24 04:33:34+00:00,0,Twitter Web App,ilium holdings son bhd october sri specialist medical centre sunway university ,in,ilium holding son bhd october sri specialist medical centre sunway university ,0.0,1.0,0.0,0.0,neutral
banyakjawatan,2022-09-24 01:00:45+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
haikerja,2022-09-24 01:00:01+00:00,1,Twitter Web App,commission development in the university october please refer to post ad read eligibility requirements before applying through link under university diversity,in,commission development university october please refer post ad read eligibility requirement applying link university diversity,0.0,0.897,0.103,0.3182,positive
SeanProp,2022-09-15 04:56:12+00:00,0,Twitter Web App,blue book emboli months universitysunway universitytaylors lakeside campustaylors collegeinti international college subangthe one academysunway schoolucsi schools tula lumpursmk park medansmk dato hard,in,blue book embolus month universitysunway universitytaylors lakeside campustaylors collegeinti international college subangthe one academysunway schoolucsi school tula lumpursmk park medansmk dato hard,0.062,0.938,0.0,-0.1027,negative
qizbalqish,2022-09-02 12:12:06+00:00,0,Twitter for Android,if you think this by student is poor why do not go to private universityyoure like a university sunday ms just have classup really for students only,in,think student poor go private universityyoure like university sunday m classup really student,0.105,0.811,0.084,-0.1531,negative
501Awani,2022-08-27 00:24:48+00:00,52,TweetDeck,gumma is currently an executive and an long mind has just graduated from psychology sunday universityawaninews awanipagi,in,gumma currently executive long mind graduated psychology sunday universityawaninews awanipagi,0.0,1.0,0.0,0.0,neutral
501Awani,2022-08-22 23:15:13+00:00,24,TweetDeck,it finished second while sunday university stole the spotlight in third placeawaninews awanipagi,in,finished second sunday university stole spotlight third placeawaninews awanipagi,0.0,1.0,0.0,0.0,neutral
ReeNGaston,2022-08-22 13:55:32+00:00,41,Twitter for iPhone,an except from the writings of political analyst sunday university prof long chin hat,in,except writing political analyst sunday university prof long chin hat,0.0,1.0,0.0,0.0,neutral
emantaslim,2022-08-22 12:08:02+00:00,0,Twitter for iPhone,sunday universityextremely,in,sunday universityextremely,0.0,1.0,0.0,0.0,neutral
Marchfoward,2022-08-22 11:38:55+00:00,443,Twitter for Android,fourupdate of initial education in the up university malaysia successful successwaspeak andgangsauitm sunday university took second third place,in,fourupdate initial education university malaysia successful successwaspeak andgangsauitm sunday university took second third place,0.0,0.817,0.183,0.5859,positive
zeninyazid,2022-08-16 11:05:09+00:00,5,Twitter for Android,attention to all university students sunday beware used karay came wash you all,in,attention university student sunday beware used karay came wash,0.0,1.0,0.0,0.0,neutral
kittyfabburn,2022-08-15 09:30:47+00:00,0,Twitter for iPhone,front of my hostel but this time i did not blame me for the location when wrote it sunday university apartment hostelthat day eat maggie alone knowing why food is goneplease settle and create a new pin,in,front hostel time blame location wrote sunday university apartment hostelthat day eat maggie alone knowing food goneplease settle create new pin,0.063,0.806,0.131,0.4027,positive
a_apikk,2022-08-15 05:29:46+00:00,1,Foursquare,i am am at sunday university in sprang jay selangor,in,sunday university sprang jay selangor,0.0,1.0,0.0,0.0,neutral
itsanisameera,2022-08-12 14:53:35+00:00,0,Twitter for iPhone,all rightwhythere is no need for god to make a living in the kingdomsunday university taylor camp does not want try,in,rightwhythere need god make living kingdomsunday university taylor camp want try,0.152,0.755,0.093,-0.0829,negative
perak_sejahtera,2022-08-11 11:20:59+00:00,1,Twitter for iPhone,the prabengkel was held onat sunday university selangorthis workshop is to expose implementation of dont economic model through silver weakness ,in,prabengkel held onat sunday university selangorthis workshop expose implementation dont economic model silver weakness ,0.196,0.804,0.0,-0.5267,negative
nsarisya,2022-08-09 05:11:54+00:00,0,Twitter for iPhone,i do not think can be a university sunday student because cannot save on her breadsitting still eating,in,think university sunday student cannot save breadsitting still eating,0.149,0.851,0.0,-0.3875,negative
nsarisya,2022-08-09 05:11:04+00:00,0,Twitter for iPhone,i do not know when came to work eat near this sunwayuniversitytheres a lot of crazy menu on the best,in,know came work eat near sunwayuniversitytheres lot crazy menu best,0.106,0.708,0.186,0.4215,positive
EducationMYSIA,2022-08-08 11:27:11+00:00,1,Twitter Web App,management and science of must universitytaylor universityuniversity malay upanimal international universitysunday universitysemi university collegesuniversity sarah umsuniversity tula tumour until,in,management science must universitytaylor universityuniversity malay upanimal international universitysunday universitysemi university collegesuniversity sarah umsuniversity tula tumour,0.0,1.0,0.0,0.0,neutral
EducationMYSIA,2022-08-03 08:57:50+00:00,0,Twitter Web App,management and science of must universitytaylor universityuniversity malay upanimal international universitysunday universitysemi college kluxuniversity sarah umsuniversity tula tumour unikltrunk about roman university star,in,management science must universitytaylor universityuniversity malay upanimal international universitysunday universitysemi college kluxuniversity sarah umsuniversity tula tumour unikltrunk roman university star,0.0,1.0,0.0,0.0,neutral
qmrnamhmd,2022-07-28 13:30:16+00:00,0,Twitter for iPhone,calling for volunteers the impact competition grand final that will be held at sunday universitywho is interested in getting acquaintances and looking a pms experience smiling face emboli with sunglasses,in,calling volunteer impact competition grand final held sunday universitywho interested getting acquaintance looking pm experience smiling face embolus sunglass,0.0,0.749,0.251,0.8271,positive
physicsitb,2022-07-23 03:26:15+00:00,1,Twitter Web App,itbtowards physical development of radioluminescence sensorsprofdavid bradleyuniversity surreysunway universitytuesday julywibruangphysics,in,itbtowards physical development radioluminescence sensorsprofdavid bradleyuniversity surreysunway universitytuesday julywibruangphysics,0.0,1.0,0.0,0.0,neutral
haikerja,2022-07-23 01:45:00+00:00,1,Twitter Web App,commission department in the university go please refer to post ad read eligibility requirements before applying for a link at sunday university,in,commission department university go please refer post ad read eligibility requirement applying link sunday university,0.0,0.897,0.103,0.3182,positive
banyakjawatan,2022-07-22 19:00:57+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
zaimzaim2807,2022-07-18 14:30:00+00:00,0,Twitter for Android,can you see a university sunday glossy face with smiling eyes,in,see university sunday glossy face smiling eye,0.0,0.75,0.25,0.4588,positive
CheNoer2,2022-06-25 08:48:51+00:00,6,Twitter for iPhone,some call it the leader of becomein all political parties there is a genus regardless ideology party deck eager to be use anything win so talented sink detrimentgeoffrey cheap hallsunway university,in,call leader becomein political party genus regardless ideology party deck eager use anything win talented sink detrimentgeoffrey cheap hallsunway university,0.0,0.611,0.389,0.9427,positive
sulphuracids,2022-06-24 15:45:49+00:00,0,Twitter for Android,sunday university is also this hot street animal,in,sunday university also hot street animal,0.0,1.0,0.0,0.0,neutral
Fatynfitri,2022-06-23 22:58:07+00:00,0,Foursquare Swarm,sunway university in sprang jay selangor,in,sunway university sprang jay selangor,0.0,1.0,0.0,0.0,neutral
yuyuridal,2022-06-20 03:25:43+00:00,0,Twitter for iPhone,he hashe is a university sunday no matter why we ve with him later,in,hashe university sunday matter later,0.154,0.769,0.077,-0.2732,negative
tudiaNash,2022-06-16 13:16:57+00:00,0,Twitter for iPhone,nonot to the university sunday where the children are,in,nonot university sunday child,0.0,1.0,0.0,0.0,neutral
Halimlahh,2022-06-16 05:30:56+00:00,48,Twitter for iPhone,if you follow the lobulation must choose university sundaylearn and gain experience,in,follow lobulation must choose university sundaylearn gain experience,0.0,0.764,0.236,0.5267,positive
Pandaphiler,2022-06-16 04:34:12+00:00,2,Twitter for Android,sunday university has many people to be top been un for questions,in,sunday university many people top un question,0.0,0.859,0.141,0.2023,positive
haikerja,2022-06-11 13:09:28+00:00,0,Twitter Web App,allmaste plt july nohad son bhd june renesas semiconductor malaysia body sunway university ,in,allmaste plt july nohad son bhd june renesas semiconductor malaysia body sunway university ,0.0,1.0,0.0,0.0,neutral
haikerja,2022-06-11 01:30:00+00:00,0,Twitter Web App,commission development in the universitysila consulted postage as to read their eligibility requirements before applying through a link at sunday university,in,commission development universitysila consulted postage read eligibility requirement applying link sunday university,0.0,1.0,0.0,0.0,neutral
banyakjawatan,2022-06-10 22:00:59+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
_paaikah,2022-06-02 13:42:59+00:00,0,Twitter for Android,in the university sunday bang,in,university sunday bang,0.0,1.0,0.0,0.0,neutral
nashharun,2022-06-01 04:49:57+00:00,0,Twitter for Android,i meansunday university students go sexsex classes allthis is if i am doing this to get my eyes on it,in,meansunday university student go sexsex class allthis get eye,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-05-31 09:46:45+00:00,4,Twitter for iPhone,the signing of memorandum understanding between ulm and sunday university was held today at thank afar camps tula tumour medical education complex auditoriums ulmukmukmsharing,in,signing memorandum understanding ulm sunday university held today thank afar camp tula tumour medical education complex auditorium ulmukmukmsharing,0.0,0.902,0.098,0.3612,positive
MOHEOfficial,2022-05-27 00:20:03+00:00,0,Twitter for Android,sunday university s through the geoffrey cheap foundationthe you was signed by profdavid farewell pro vice chancellor of cut and prof sibrandes popped president sthe today is a continuation partnership that has been in existence since ,in,sunday university geoffrey cheap foundationthe signed profdavid farewell pro vice chancellor cut prof sibrandes popped president sthe today continuation partnership existence since ,0.06,0.94,0.0,-0.2732,negative
haikerja,2022-05-21 02:15:00+00:00,0,Twitter Web App,commission development in the universityajawongrkernel commission,in,commission development universityajawongrkernel commission,0.0,1.0,0.0,0.0,neutral
banyakjawatan,2022-05-20 18:00:51+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
Alif_Eiman,2022-05-20 09:01:46+00:00,0,Twitter for iPhone,motorminmin rainrainrainsection sunway university,in,motorminmin rainrainrainsection sunway university,0.0,1.0,0.0,0.0,neutral
whatsnextspm_,2022-05-17 05:51:49+00:00,3,Twitter for iPhone,washsunday university offers many programsmust be fun,in,washsunday university offer many programsmust fun,0.0,0.645,0.355,0.5106,positive
eryazmi,2022-05-14 06:54:10+00:00,0,Twitter for Android,equally if dating from the village malay but study at sunday universityemboli skull ,in,equally dating village malay study sunday universityemboli skull ,0.0,1.0,0.0,0.0,neutral
okeline741,2022-05-12 06:28:11+00:00,0,Twitter Web App,sunday university commonly as the of malaysias most popular university version i impact banking,in,sunday university commonly malaysia popular university version impact banking,0.0,0.795,0.205,0.4754,positive
affyahmad_,2022-05-11 05:26:20+00:00,0,Twitter Web App,i am at the university of malay or sunday university,in,university malay sunday university,0.0,1.0,0.0,0.0,neutral
voccam_,2022-04-26 06:27:26+00:00,4,Twitter for Android,scholarship diploma in urinary arts lecture at sunday university malaysiadeadline julypagepagepages months australiadeadlinepage,in,scholarship diploma urinary art lecture sunday university malaysiadeadline julypagepagepages month australiadeadlinepage,0.0,1.0,0.0,0.0,neutral
Fatynfitri,2022-04-21 23:00:05+00:00,0,Foursquare Swarm, sunway university in sprang jay selangor,in, sunway university sprang jay selangor,0.0,1.0,0.0,0.0,neutral
LestariHikmahLH,2022-04-21 02:35:32+00:00,0,Twitter for Android,i am warning that currently working in education and general advocacy regarding crown at sunday university,in,warning currently working education general advocacy regarding crown sunday university,0.146,0.854,0.0,-0.34,negative
wishingonsaturn,2022-04-16 16:04:20+00:00,0,Twitter for iPhone,camp fool me put an address near sunday university but you are taylor hostel i think i am very ignorant that asking you to deliver it right right,in,camp fool put address near sunday university taylor hostel think ignorant asking deliver right right,0.174,0.826,0.0,-0.6174,negative
Fatynfitri,2022-04-14 23:52:07+00:00,0,Foursquare Swarm, emboli facial expressions sunday university in sprang jay selangor,in, embolus facial expression sunday university sprang jay selangor,0.0,1.0,0.0,0.0,neutral
haikerja,2022-03-30 13:01:45+00:00,1,Twitter Web App,sunday university april yinson holdings berhad alikhsan sports son bhd curtin university faraway malaysia ,in,sunday university april yinson holding berhad alikhsan sport son bhd curtin university faraway malaysia ,0.0,1.0,0.0,0.0,neutral
banyakjawatan,2022-03-29 18:01:20+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
izzubanana,2022-03-18 14:42:45+00:00,0,Twitter for iPhone,near sunday university bigstudents once knew ikbtn lived in the market alone but unconscious emboli rolled around on laughing floor,in,near sunday university bigstudents knew ikbtn lived market alone unconscious embolus rolled around laughing floor,0.063,0.756,0.181,0.5859,positive
SyafiqaSyahida,2022-03-12 13:37:18+00:00,0,Twitter for iPhone,the largest party that people vote for is nonvoters more thando not prof long chin hat sunday university lecturer well said prof emboli smiles with sunglasses,in,largest party people vote nonvoters thando prof long chin hat sunday university lecturer well said prof embolus smile sunglass,0.0,0.744,0.256,0.7845,positive
danigrapher,2022-03-10 17:10:41+00:00,0,Twitter for Android,indeed in the universitysunway universitytaylor universitycourse multimedia planaswaralaysia cinematography for can video moves,in,indeed universitysunway universitytaylor universitycourse multimedia planaswaralaysia cinematography video move,0.0,1.0,0.0,0.0,neutral
sidaknews,2022-03-08 08:54:10+00:00,1,Twitter Web App,female scientists at sunday university mobile science development in malaysia,in,female scientist sunday university mobile science development malaysia,0.0,1.0,0.0,0.0,neutral
banyakjawatan,2022-02-27 08:00:57+00:00,0,IFTTT,empty position at sunday university ,in,empty position sunday university ,0.31,0.69,0.0,-0.2023,negative
Antid_Oto7,2022-02-25 02:13:44+00:00,11,Twitter Web App,all my friends felt the earthquake was shaking at sunday university except that i very happy to enjoy fat rice near dining room while watching brooklyn ninenine,in,friend felt earthquake shaking sunday university except happy enjoy fat rice near dining room watching brooklyn ninenine,0.05,0.642,0.308,0.8707,positive
501Awani,2022-02-23 07:03:17+00:00,13,Twitter Media Studio,watch sunday university political scientist prof long chin hat who shared his views on the countrys latest issues including activist among people strained racial relations and current developmentsawaninews kitareset,in,watch sunday university political scientist prof long chin hat shared view country latest issue including activist among people strained racial relation current developmentsawaninews kitareset,0.084,0.841,0.075,-0.0772,negative
