User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
mypsa_official,2022-08-22 04:09:11+00:00,0,Twitter for iPhone,gypsy local society spotlight taylors university pharmacy students lupus taylorshello pharmily taylor will be the highlight of today spotlight,en,gypsy local society spotlight taylor university pharmacy student lupus taylorshello pharmily taylor highlight today spotlight,0.0,0.882,0.118,0.34,positive
Afternooncbe,2022-08-20 11:11:56+00:00,1,Twitter Web App,hindusthan institutions signed you with taylor universitydigitalnews newsonline localnews tamilnews news tamilnadu paper facebooknews instances afternoonnews covainews hindusthaninstitutionssignedmou taylorsuniversity,en,hindusthan institution signed taylor universitydigitalnews newsonline localnews tamilnews news tamilnadu paper facebooknews instance afternoonnews covainews hindusthaninstitutionssignedmou taylorsuniversity,0.0,1.0,0.0,0.0,neutral
AidilPutraAn,2022-08-19 11:02:19+00:00,0,Twitter for Android,oh just a new update ill be doing my internship at taylor university college soon anyone there hit me up,en,oh new update ill internship taylor university college soon anyone hit,0.135,0.865,0.0,-0.4215,negative
irbinus,2022-08-19 06:15:01+00:00,0,Twitter Web App,third gabriel fardhiyanti and victor wee of taylor university malaysia wrote an article entitled enhancing social integration through intraasean travelfosteringandempowering,en,third gabriel fardhiyanti victor wee taylor university malaysia wrote article entitled enhancing social integration intraasean travelfosteringandempowering,0.0,0.9,0.1,0.2732,positive
DrKatrinaAdkins,2022-08-18 07:19:30+00:00,1,IFTTT,taylor university launched its vortex or lab that houses a variety of facilitiesnasi leak techasea aseainitaly,en,taylor university launched vortex lab house variety facilitiesnasi leak techasea aseainitaly,0.142,0.769,0.089,-0.2263,negative
wuthrinheights,2022-08-18 05:56:06+00:00,7,Twitter for Android,their kid will be sent to taylor university,en,kid sent taylor university,0.0,1.0,0.0,0.0,neutral
dailystraits,2022-08-17 23:00:01+00:00,1,Semrush Social Media Tool,how best to dehumanise education by prima ponnudurai who is the head of school school media and communication faculty social sciences amp leisure management taylor university this an opinion column can be read atcolumnist malaysia,en,best dehumanise education prima ponnudurai head school school medium communication faculty social science amp leisure management taylor university opinion column read atcolumnist malaysia,0.0,0.89,0.11,0.6369,positive
HipzMy,2022-08-17 20:04:06+00:00,1,dlvr.it,taylor university invest my million develop the vortex or laboratory,en,taylor university invest million develop vortex laboratory,0.0,1.0,0.0,0.0,neutral
idriskslnlng,2022-08-17 17:25:22+00:00,0,Twitter Web App,how about sunday university amp taylor lakeside university you tell me faceexhalingon weekend tamarind square is hell packed facescreaminginfearone thing for sure from my point of view i see more people came in to cyberjaya social and spending off day,en,sunday university amp taylor lakeside university tell faceexhalingon weekend tamarind square hell packed facescreaminginfearone thing sure point view see people came cyberjaya social spending day,0.105,0.843,0.052,-0.5106,negative
MWYRFR,2022-08-17 14:39:16+00:00,0,Instagram,icecreamtaylors university,en,icecreamtaylors university,0.0,1.0,0.0,0.0,neutral
xrmust,2022-08-17 11:20:38+00:00,0,IFTTT,press watch facewithmonocletaylor university launched its vortex or lab that houses a variety of facilitiesnasi leak teachcheckmarkbuttonstorytelling metaverse not interactive immersion,en,press watch facewithmonocletaylor university launched vortex lab house variety facilitiesnasi leak teachcheckmarkbuttonstorytelling metaverse interactive immersion,0.11,0.822,0.068,-0.2263,negative
EINEducation,2022-08-16 08:00:28+00:00,0,EIN Presswire,taylor university sparks convoy around education equity with merdeka day film,en,taylor university spark convoy around education equity merdeka day film,0.0,1.0,0.0,0.0,neutral
PhAMAOfficial,2022-08-15 14:02:12+00:00,0,Hootsuite Inc.,in partnership with taylor university and her papa held a seminar interactive session on budget impact analysisjulyfor member companies attended byparticipants the training was provided health economist lecturer prof dr kenneth lee,en,partnership taylor university papa held seminar interactive session budget impact analysisjulyfor member company attended byparticipants training provided health economist lecturer prof dr kenneth lee,0.0,1.0,0.0,0.0,neutral
adamosoftsreal,2022-08-13 20:40:43+00:00,0,WordPress.com,elizabeth taylor st stage play helps oxford university students,en,elizabeth taylor st stage play help oxford university student,0.0,0.583,0.417,0.6124,positive
celebstial,2022-08-13 18:29:48+00:00,0,WordPress.com,how elizabeth taylor st stage play experience is still helping oxford university student actors today,en,elizabeth taylor st stage play experience still helping oxford university student actor today,0.0,0.739,0.261,0.5574,positive
closerweekly,2022-08-13 18:03:00+00:00,1,Sprout Social,elizabeth taylor first experience doing a stage play is still helping aspirin actors at oxford university today find out how,en,elizabeth taylor first experience stage play still helping aspirin actor oxford university today find,0.0,0.787,0.213,0.5574,positive
EduAdvisorMy,2022-08-12 09:30:07+00:00,1,CoSchedule,in search of a university that fulfils your checklist taylor may just be the one for you join future movement happening tomorrow expert consultations and discovery classes click here,en,search university fulfils checklist taylor may one join future movement happening tomorrow expert consultation discovery class click,0.0,0.925,0.075,0.296,positive
hindusthanhicet,2022-08-12 04:16:08+00:00,0,Twitter Web App,vice and pitch signed a you with taylor university ll malaysia the noprivate in malaysia southeast asia amp ranged is world banking ,en,vice pitch signed taylor university malaysia noprivate malaysia southeast asia amp ranged world banking ,0.0,1.0,0.0,0.0,neutral
andresvilarino,2022-08-11 09:57:00+00:00,1,Buffer,taylor university takes step towards its future metavarsity with launch of vortex or labaugmentedreality virtualreality ar or mr mixedreality extendedreality teach technology,en,taylor university take step towards future metavarsity launch vortex labaugmentedreality virtualreality ar mr mixedreality extendedreality teach technology,0.0,1.0,0.0,0.0,neutral
ASU_SPGS,2022-08-10 15:20:03+00:00,5,Twitter Web App,s coming conference features a book launch for craig calhoun lip gaonkar and charles taylor new book degeneration of democracycalhoun is university professor social sciences withstand ,en,coming conference feature book launch craig calhoun lip gaonkar charles taylor new book degeneration democracycalhoun university professor social science withstand ,0.0,1.0,0.0,0.0,neutral
staronline,2022-08-09 03:15:47+00:00,1,Twitter Web App,all taylor students graduate with two transcripts detailing their academic results as well soft skill achievements – a pioneering approach that makes the institution first of its kind in asiabrought to you by university,en,taylor student graduate two transcript detailing academic result well soft skill achievement pioneering approach make institution first kind asiabrought university,0.0,0.845,0.155,0.6705,positive
OhioFootball,2022-08-08 16:56:43+00:00,180,Twitter Media Studio,michael taylor gift has enhanced the studentathlete experience at ohio university foreverthank you michael,en,michael taylor gift enhanced studentathlete experience ohio university foreverthank michael,0.0,0.818,0.182,0.4404,positive
chrismastriii,2022-08-07 23:53:39+00:00,11,Twitter for Android,i dont know about you but in feeling class oftaylor version hearthandslightskintonegraduationcapchristian d mapebachelor science in computer engineeringpresident among magsaysay state universityiba campusclass graduatesversionclassof,en,dont know feeling class oftaylor version hearthandslightskintonegraduationcapchristian mapebachelor science computer engineeringpresident among magsaysay state universityiba campusclass graduatesversionclassof,0.0,0.923,0.077,0.1901,positive
StudyAbroadMV,2022-08-06 09:23:08+00:00,3,Twitter Web App,study in malaysia at taylor university visit the into day to explore wide range of programme offered admission process intake fees amp scholarship available for you visit apply get your free placement coming intakefor more into please contact ,en,study malaysia taylor university visit day explore wide range programme offered admission process intake fee amp scholarship available visit apply get free placement coming intakefor please contact ,0.0,0.86,0.14,0.7076,positive
Silasudenze,2022-08-05 11:48:58+00:00,0,Twitter for Android,taylor university invites doctor qualified lectures research fellows and senior,en,taylor university invite doctor qualified lecture research fellow senior,0.0,1.0,0.0,0.0,neutral
